date,sunrise,sunset,solar_noon,sunrise(minutes),sunset(minutes),solar_noon(minutes)
2023-02-23,1900-01-01 06:59:00,1900-01-01 17:59:34,1900-01-01 12:29:17,419.0,1079.0,749.0
2023-02-24,1900-01-01 06:57:35,1900-01-01 18:00:43,1900-01-01 12:29:09,417.0,1080.0,749.0
2023-02-25,1900-01-01 06:56:09,1900-01-01 18:01:51,1900-01-01 12:29:00,416.0,1081.0,749.0
2023-02-26,1900-01-01 06:54:42,1900-01-01 18:02:59,1900-01-01 12:28:50,414.0,1082.0,748.0
2023-02-27,1900-01-01 06:53:14,1900-01-01 18:04:07,1900-01-01 12:28:40,413.0,1084.0,748.0
2023-02-28,1900-01-01 06:51:45,1900-01-01 18:05:14,1900-01-01 12:28:30,411.0,1085.0,748.0
2023-03-01,1900-01-01 06:50:16,1900-01-01 18:06:21,1900-01-01 12:28:18,410.0,1086.0,748.0
2023-03-02,1900-01-01 06:48:45,1900-01-01 18:07:27,1900-01-01 12:28:06,408.0,1087.0,748.0
2023-03-03,1900-01-01 06:47:14,1900-01-01 18:08:33,1900-01-01 12:27:54,407.0,1088.0,747.0
2023-03-04,1900-01-01 06:45:42,1900-01-01 18:09:39,1900-01-01 12:27:41,405.0,1089.0,747.0
2023-03-05,1900-01-01 06:44:10,1900-01-01 18:10:45,1900-01-01 12:27:27,404.0,1090.0,747.0
2023-03-06,1900-01-01 06:42:37,1900-01-01 18:11:50,1900-01-01 12:27:13,402.0,1091.0,747.0
2023-03-07,1900-01-01 06:41:03,1900-01-01 18:12:54,1900-01-01 12:26:59,401.0,1092.0,746.0
2023-03-08,1900-01-01 06:39:29,1900-01-01 18:13:59,1900-01-01 12:26:44,399.0,1093.0,746.0
2023-03-09,1900-01-01 06:37:54,1900-01-01 18:15:03,1900-01-01 12:26:29,397.0,1095.0,746.0
2023-03-10,1900-01-01 06:36:19,1900-01-01 18:16:07,1900-01-01 12:26:13,396.0,1096.0,746.0
2023-03-11,1900-01-01 06:34:43,1900-01-01 18:17:10,1900-01-01 12:25:57,394.0,1097.0,745.0
2023-03-12,1900-01-01 06:33:07,1900-01-01 18:18:14,1900-01-01 12:25:40,393.0,1098.0,745.0
2023-03-13,1900-01-01 06:31:30,1900-01-01 18:19:17,1900-01-01 12:25:23,391.0,1099.0,745.0
2023-03-14,1900-01-01 06:29:53,1900-01-01 18:20:20,1900-01-01 12:25:06,389.0,1100.0,745.0
2023-03-15,1900-01-01 06:28:16,1900-01-01 18:21:22,1900-01-01 12:24:49,388.0,1101.0,744.0
2023-03-16,1900-01-01 06:26:38,1900-01-01 18:22:24,1900-01-01 12:24:31,386.0,1102.0,744.0
2023-03-17,1900-01-01 06:25:00,1900-01-01 18:23:27,1900-01-01 12:24:13,385.0,1103.0,744.0
2023-03-18,1900-01-01 06:23:22,1900-01-01 18:24:28,1900-01-01 12:23:55,383.0,1104.0,743.0
2023-03-19,1900-01-01 06:21:43,1900-01-01 18:25:30,1900-01-01 12:23:37,381.0,1105.0,743.0
2023-03-20,1900-01-01 06:20:05,1900-01-01 18:26:32,1900-01-01 12:23:18,380.0,1106.0,743.0
2023-03-21,1900-01-01 06:18:26,1900-01-01 18:27:33,1900-01-01 12:23:00,378.0,1107.0,743.0
2023-03-22,1900-01-01 06:16:48,1900-01-01 18:28:34,1900-01-01 12:22:41,376.0,1108.0,742.0
2023-03-23,1900-01-01 06:15:09,1900-01-01 18:29:36,1900-01-01 12:22:22,375.0,1109.0,742.0
2023-03-24,1900-01-01 06:13:30,1900-01-01 18:30:37,1900-01-01 12:22:03,373.0,1110.0,742.0
2023-03-25,1900-01-01 06:11:51,1900-01-01 18:31:37,1900-01-01 12:21:44,371.0,1111.0,741.0
2023-03-26,1900-01-01 06:10:12,1900-01-01 18:32:38,1900-01-01 12:21:25,370.0,1112.0,741.0
2023-03-27,1900-01-01 06:08:34,1900-01-01 18:33:39,1900-01-01 12:21:06,368.0,1113.0,741.0
2023-03-28,1900-01-01 06:06:55,1900-01-01 18:34:40,1900-01-01 12:20:48,366.0,1114.0,740.0
2023-03-29,1900-01-01 06:05:17,1900-01-01 18:35:40,1900-01-01 12:20:29,365.0,1115.0,740.0
2023-03-30,1900-01-01 06:03:39,1900-01-01 18:36:41,1900-01-01 12:20:10,363.0,1116.0,740.0
2023-03-31,1900-01-01 06:02:01,1900-01-01 18:37:42,1900-01-01 12:19:51,362.0,1117.0,739.0
2023-04-01,1900-01-01 06:00:23,1900-01-01 18:38:42,1900-01-01 12:19:33,360.0,1118.0,739.0
2023-04-02,1900-01-01 05:58:45,1900-01-01 18:39:43,1900-01-01 12:19:14,358.0,1119.0,739.0
2023-04-03,1900-01-01 05:57:08,1900-01-01 18:40:43,1900-01-01 12:18:56,357.0,1120.0,738.0
2023-04-04,1900-01-01 05:55:31,1900-01-01 18:41:44,1900-01-01 12:18:38,355.0,1121.0,738.0
2023-04-05,1900-01-01 05:53:55,1900-01-01 18:42:45,1900-01-01 12:18:20,353.0,1122.0,738.0
2023-04-06,1900-01-01 05:52:19,1900-01-01 18:43:45,1900-01-01 12:18:02,352.0,1123.0,738.0
2023-04-07,1900-01-01 05:50:43,1900-01-01 18:44:46,1900-01-01 12:17:45,350.0,1124.0,737.0
2023-04-08,1900-01-01 05:49:08,1900-01-01 18:45:47,1900-01-01 12:17:28,349.0,1125.0,737.0
2023-04-09,1900-01-01 05:47:34,1900-01-01 18:46:48,1900-01-01 12:17:11,347.0,1126.0,737.0
2023-04-10,1900-01-01 05:46:00,1900-01-01 18:47:49,1900-01-01 12:16:54,346.0,1127.0,736.0
2023-04-11,1900-01-01 05:44:26,1900-01-01 18:48:50,1900-01-01 12:16:38,344.0,1128.0,736.0
2023-04-12,1900-01-01 05:42:53,1900-01-01 18:49:51,1900-01-01 12:16:22,342.0,1129.0,736.0
2023-04-13,1900-01-01 05:41:21,1900-01-01 18:50:52,1900-01-01 12:16:07,341.0,1130.0,736.0
2023-04-14,1900-01-01 05:39:49,1900-01-01 18:51:53,1900-01-01 12:15:51,339.0,1131.0,735.0
2023-04-15,1900-01-01 05:38:19,1900-01-01 18:52:55,1900-01-01 12:15:37,338.0,1132.0,735.0
2023-04-16,1900-01-01 05:36:48,1900-01-01 18:53:56,1900-01-01 12:15:22,336.0,1133.0,735.0
2023-04-17,1900-01-01 05:35:19,1900-01-01 18:54:58,1900-01-01 12:15:08,335.0,1134.0,735.0
2023-04-18,1900-01-01 05:33:50,1900-01-01 18:55:59,1900-01-01 12:14:55,333.0,1135.0,734.0
2023-04-19,1900-01-01 05:32:23,1900-01-01 18:57:01,1900-01-01 12:14:42,332.0,1137.0,734.0
2023-04-20,1900-01-01 05:30:56,1900-01-01 18:58:03,1900-01-01 12:14:29,330.0,1138.0,734.0
2023-04-21,1900-01-01 05:29:29,1900-01-01 18:59:05,1900-01-01 12:14:17,329.0,1139.0,734.0
2023-04-22,1900-01-01 05:28:04,1900-01-01 19:00:06,1900-01-01 12:14:05,328.0,1140.0,734.0
2023-04-23,1900-01-01 05:26:40,1900-01-01 19:01:08,1900-01-01 12:13:54,326.0,1141.0,733.0
2023-04-24,1900-01-01 05:25:17,1900-01-01 19:02:10,1900-01-01 12:13:44,325.0,1142.0,733.0
2023-04-25,1900-01-01 05:23:55,1900-01-01 19:03:12,1900-01-01 12:13:33,323.0,1143.0,733.0
2023-04-26,1900-01-01 05:22:33,1900-01-01 19:04:14,1900-01-01 12:13:24,322.0,1144.0,733.0
2023-04-27,1900-01-01 05:21:13,1900-01-01 19:05:16,1900-01-01 12:13:15,321.0,1145.0,733.0
2023-04-28,1900-01-01 05:19:54,1900-01-01 19:06:18,1900-01-01 12:13:06,319.0,1146.0,733.0
2023-04-29,1900-01-01 05:18:36,1900-01-01 19:07:20,1900-01-01 12:12:58,318.0,1147.0,732.0
2023-04-30,1900-01-01 05:17:19,1900-01-01 19:08:22,1900-01-01 12:12:51,317.0,1148.0,732.0
2023-05-01,1900-01-01 05:16:03,1900-01-01 19:09:24,1900-01-01 12:12:44,316.0,1149.0,732.0
2023-05-02,1900-01-01 05:14:49,1900-01-01 19:10:26,1900-01-01 12:12:37,314.0,1150.0,732.0
2023-05-03,1900-01-01 05:13:36,1900-01-01 19:11:27,1900-01-01 12:12:31,313.0,1151.0,732.0
2023-05-04,1900-01-01 05:12:23,1900-01-01 19:12:29,1900-01-01 12:12:26,312.0,1152.0,732.0
2023-05-05,1900-01-01 05:11:13,1900-01-01 19:13:30,1900-01-01 12:12:22,311.0,1153.0,732.0
2023-05-06,1900-01-01 05:10:03,1900-01-01 19:14:32,1900-01-01 12:12:17,310.0,1154.0,732.0
2023-05-07,1900-01-01 05:08:55,1900-01-01 19:15:33,1900-01-01 12:12:14,308.0,1155.0,732.0
2023-05-08,1900-01-01 05:07:48,1900-01-01 19:16:33,1900-01-01 12:12:11,307.0,1156.0,732.0
2023-05-09,1900-01-01 05:06:43,1900-01-01 19:17:34,1900-01-01 12:12:08,306.0,1157.0,732.0
2023-05-10,1900-01-01 05:05:39,1900-01-01 19:18:34,1900-01-01 12:12:07,305.0,1158.0,732.0
2023-05-11,1900-01-01 05:04:36,1900-01-01 19:19:34,1900-01-01 12:12:05,304.0,1159.0,732.0
2023-05-12,1900-01-01 05:03:35,1900-01-01 19:20:34,1900-01-01 12:12:04,303.0,1160.0,732.0
2023-05-13,1900-01-01 05:02:36,1900-01-01 19:21:33,1900-01-01 12:12:04,302.0,1161.0,732.0
2023-05-14,1900-01-01 05:01:37,1900-01-01 19:22:32,1900-01-01 12:12:05,301.0,1162.0,732.0
2023-05-15,1900-01-01 05:00:41,1900-01-01 19:23:30,1900-01-01 12:12:06,300.0,1163.0,732.0
2023-05-16,1900-01-01 04:59:46,1900-01-01 19:24:28,1900-01-01 12:12:07,299.0,1164.0,732.0
2023-05-17,1900-01-01 04:58:52,1900-01-01 19:25:25,1900-01-01 12:12:09,298.0,1165.0,732.0
2023-05-18,1900-01-01 04:58:00,1900-01-01 19:26:22,1900-01-01 12:12:11,298.0,1166.0,732.0
2023-05-19,1900-01-01 04:57:10,1900-01-01 19:27:18,1900-01-01 12:12:14,297.0,1167.0,732.0
2023-05-20,1900-01-01 04:56:22,1900-01-01 19:28:14,1900-01-01 12:12:18,296.0,1168.0,732.0
2023-05-21,1900-01-01 04:55:35,1900-01-01 19:29:09,1900-01-01 12:12:22,295.0,1169.0,732.0
2023-05-22,1900-01-01 04:54:49,1900-01-01 19:30:03,1900-01-01 12:12:26,294.0,1170.0,732.0
2023-05-23,1900-01-01 04:54:06,1900-01-01 19:30:56,1900-01-01 12:12:31,294.0,1170.0,732.0
2023-05-24,1900-01-01 04:53:24,1900-01-01 19:31:49,1900-01-01 12:12:37,293.0,1171.0,732.0
2023-05-25,1900-01-01 04:52:44,1900-01-01 19:32:41,1900-01-01 12:12:43,292.0,1172.0,732.0
2023-05-26,1900-01-01 04:52:06,1900-01-01 19:33:32,1900-01-01 12:12:49,292.0,1173.0,732.0
2023-05-27,1900-01-01 04:51:29,1900-01-01 19:34:22,1900-01-01 12:12:56,291.0,1174.0,732.0
2023-05-28,1900-01-01 04:50:55,1900-01-01 19:35:11,1900-01-01 12:13:03,290.0,1175.0,733.0
2023-05-29,1900-01-01 04:50:22,1900-01-01 19:35:59,1900-01-01 12:13:10,290.0,1175.0,733.0
2023-05-30,1900-01-01 04:49:51,1900-01-01 19:36:46,1900-01-01 12:13:18,289.0,1176.0,733.0
2023-05-31,1900-01-01 04:49:21,1900-01-01 19:37:32,1900-01-01 12:13:27,289.0,1177.0,733.0
2023-06-01,1900-01-01 04:48:54,1900-01-01 19:38:16,1900-01-01 12:13:35,288.0,1178.0,733.0
2023-06-02,1900-01-01 04:48:28,1900-01-01 19:39:00,1900-01-01 12:13:44,288.0,1179.0,733.0
2023-06-03,1900-01-01 04:48:05,1900-01-01 19:39:42,1900-01-01 12:13:54,288.0,1179.0,733.0
2023-06-04,1900-01-01 04:47:43,1900-01-01 19:40:23,1900-01-01 12:14:03,287.0,1180.0,734.0
2023-06-05,1900-01-01 04:47:23,1900-01-01 19:41:03,1900-01-01 12:14:13,287.0,1181.0,734.0
2023-06-06,1900-01-01 04:47:05,1900-01-01 19:41:42,1900-01-01 12:14:23,287.0,1181.0,734.0
2023-06-07,1900-01-01 04:46:49,1900-01-01 19:42:19,1900-01-01 12:14:34,286.0,1182.0,734.0
2023-06-08,1900-01-01 04:46:35,1900-01-01 19:42:54,1900-01-01 12:14:45,286.0,1182.0,734.0
2023-06-09,1900-01-01 04:46:23,1900-01-01 19:43:29,1900-01-01 12:14:56,286.0,1183.0,734.0
2023-06-10,1900-01-01 04:46:12,1900-01-01 19:44:01,1900-01-01 12:15:07,286.0,1184.0,735.0
2023-06-11,1900-01-01 04:46:04,1900-01-01 19:44:33,1900-01-01 12:15:18,286.0,1184.0,735.0
2023-06-12,1900-01-01 04:45:57,1900-01-01 19:45:02,1900-01-01 12:15:30,285.0,1185.0,735.0
2023-06-13,1900-01-01 04:45:53,1900-01-01 19:45:30,1900-01-01 12:15:41,285.0,1185.0,735.0
2023-06-14,1900-01-01 04:45:50,1900-01-01 19:45:57,1900-01-01 12:15:53,285.0,1185.0,735.0
2023-06-15,1900-01-01 04:45:49,1900-01-01 19:46:21,1900-01-01 12:16:05,285.0,1186.0,736.0
2023-06-16,1900-01-01 04:45:50,1900-01-01 19:46:44,1900-01-01 12:16:17,285.0,1186.0,736.0
2023-06-17,1900-01-01 04:45:53,1900-01-01 19:47:06,1900-01-01 12:16:29,285.0,1187.0,736.0
2023-06-18,1900-01-01 04:45:58,1900-01-01 19:47:25,1900-01-01 12:16:42,285.0,1187.0,736.0
2023-06-19,1900-01-01 04:46:04,1900-01-01 19:47:43,1900-01-01 12:16:54,286.0,1187.0,736.0
2023-06-20,1900-01-01 04:46:13,1900-01-01 19:47:59,1900-01-01 12:17:06,286.0,1187.0,737.0
2023-06-21,1900-01-01 04:46:23,1900-01-01 19:48:14,1900-01-01 12:17:18,286.0,1188.0,737.0
2023-06-22,1900-01-01 04:46:35,1900-01-01 19:48:26,1900-01-01 12:17:30,286.0,1188.0,737.0
2023-06-23,1900-01-01 04:46:49,1900-01-01 19:48:36,1900-01-01 12:17:43,286.0,1188.0,737.0
2023-06-24,1900-01-01 04:47:04,1900-01-01 19:48:45,1900-01-01 12:17:55,287.0,1188.0,737.0
2023-06-25,1900-01-01 04:47:21,1900-01-01 19:48:52,1900-01-01 12:18:07,287.0,1188.0,738.0
2023-06-26,1900-01-01 04:47:40,1900-01-01 19:48:57,1900-01-01 12:18:19,287.0,1188.0,738.0
2023-06-27,1900-01-01 04:48:01,1900-01-01 19:49:00,1900-01-01 12:18:30,288.0,1189.0,738.0
2023-06-28,1900-01-01 04:48:23,1900-01-01 19:49:01,1900-01-01 12:18:42,288.0,1189.0,738.0
2023-06-29,1900-01-01 04:48:47,1900-01-01 19:49:00,1900-01-01 12:18:53,288.0,1189.0,738.0
2023-06-30,1900-01-01 04:49:12,1900-01-01 19:48:57,1900-01-01 12:19:05,289.0,1188.0,739.0
2023-07-01,1900-01-01 04:49:39,1900-01-01 19:48:52,1900-01-01 12:19:16,289.0,1188.0,739.0
2023-07-02,1900-01-01 04:50:08,1900-01-01 19:48:46,1900-01-01 12:19:27,290.0,1188.0,739.0
2023-07-03,1900-01-01 04:50:38,1900-01-01 19:48:37,1900-01-01 12:19:38,290.0,1188.0,739.0
2023-07-04,1900-01-01 04:51:09,1900-01-01 19:48:26,1900-01-01 12:19:48,291.0,1188.0,739.0
2023-07-05,1900-01-01 04:51:42,1900-01-01 19:48:14,1900-01-01 12:19:58,291.0,1188.0,739.0
2023-07-06,1900-01-01 04:52:17,1900-01-01 19:47:59,1900-01-01 12:20:08,292.0,1187.0,740.0
2023-07-07,1900-01-01 04:52:52,1900-01-01 19:47:43,1900-01-01 12:20:18,292.0,1187.0,740.0
2023-07-08,1900-01-01 04:53:29,1900-01-01 19:47:24,1900-01-01 12:20:27,293.0,1187.0,740.0
2023-07-09,1900-01-01 04:54:07,1900-01-01 19:47:04,1900-01-01 12:20:36,294.0,1187.0,740.0
2023-07-10,1900-01-01 04:54:47,1900-01-01 19:46:42,1900-01-01 12:20:44,294.0,1186.0,740.0
2023-07-11,1900-01-01 04:55:28,1900-01-01 19:46:18,1900-01-01 12:20:53,295.0,1186.0,740.0
2023-07-12,1900-01-01 04:56:09,1900-01-01 19:45:51,1900-01-01 12:21:00,296.0,1185.0,741.0
2023-07-13,1900-01-01 04:56:52,1900-01-01 19:45:23,1900-01-01 12:21:08,296.0,1185.0,741.0
2023-07-14,1900-01-01 04:57:36,1900-01-01 19:44:53,1900-01-01 12:21:15,297.0,1184.0,741.0
2023-07-15,1900-01-01 04:58:21,1900-01-01 19:44:22,1900-01-01 12:21:21,298.0,1184.0,741.0
2023-07-16,1900-01-01 04:59:07,1900-01-01 19:43:48,1900-01-01 12:21:28,299.0,1183.0,741.0
2023-07-17,1900-01-01 04:59:54,1900-01-01 19:43:13,1900-01-01 12:21:33,299.0,1183.0,741.0
2023-07-18,1900-01-01 05:00:42,1900-01-01 19:42:35,1900-01-01 12:21:38,300.0,1182.0,741.0
2023-07-19,1900-01-01 05:01:30,1900-01-01 19:41:56,1900-01-01 12:21:43,301.0,1181.0,741.0
2023-07-20,1900-01-01 05:02:20,1900-01-01 19:41:15,1900-01-01 12:21:47,302.0,1181.0,741.0
2023-07-21,1900-01-01 05:03:10,1900-01-01 19:40:32,1900-01-01 12:21:51,303.0,1180.0,741.0
2023-07-22,1900-01-01 05:04:01,1900-01-01 19:39:48,1900-01-01 12:21:54,304.0,1179.0,741.0
2023-07-23,1900-01-01 05:04:53,1900-01-01 19:39:02,1900-01-01 12:21:57,304.0,1179.0,741.0
2023-07-24,1900-01-01 05:05:45,1900-01-01 19:38:14,1900-01-01 12:21:59,305.0,1178.0,741.0
2023-07-25,1900-01-01 05:06:38,1900-01-01 19:37:24,1900-01-01 12:22:01,306.0,1177.0,742.0
2023-07-26,1900-01-01 05:07:31,1900-01-01 19:36:33,1900-01-01 12:22:02,307.0,1176.0,742.0
2023-07-27,1900-01-01 05:08:25,1900-01-01 19:35:40,1900-01-01 12:22:03,308.0,1175.0,742.0
2023-07-28,1900-01-01 05:09:20,1900-01-01 19:34:46,1900-01-01 12:22:03,309.0,1174.0,742.0
2023-07-29,1900-01-01 05:10:15,1900-01-01 19:33:49,1900-01-01 12:22:02,310.0,1173.0,742.0
2023-07-30,1900-01-01 05:11:10,1900-01-01 19:32:52,1900-01-01 12:22:01,311.0,1172.0,742.0
2023-07-31,1900-01-01 05:12:06,1900-01-01 19:31:53,1900-01-01 12:21:59,312.0,1171.0,741.0
2023-08-01,1900-01-01 05:13:02,1900-01-01 19:30:52,1900-01-01 12:21:57,313.0,1170.0,741.0
2023-08-02,1900-01-01 05:13:59,1900-01-01 19:29:49,1900-01-01 12:21:54,313.0,1169.0,741.0
2023-08-03,1900-01-01 05:14:55,1900-01-01 19:28:46,1900-01-01 12:21:51,314.0,1168.0,741.0
2023-08-04,1900-01-01 05:15:53,1900-01-01 19:27:40,1900-01-01 12:21:46,315.0,1167.0,741.0
2023-08-05,1900-01-01 05:16:50,1900-01-01 19:26:34,1900-01-01 12:21:42,316.0,1166.0,741.0
2023-08-06,1900-01-01 05:17:47,1900-01-01 19:25:26,1900-01-01 12:21:37,317.0,1165.0,741.0
2023-08-07,1900-01-01 05:18:45,1900-01-01 19:24:16,1900-01-01 12:21:31,318.0,1164.0,741.0
2023-08-08,1900-01-01 05:19:43,1900-01-01 19:23:06,1900-01-01 12:21:24,319.0,1163.0,741.0
2023-08-09,1900-01-01 05:20:41,1900-01-01 19:21:54,1900-01-01 12:21:17,320.0,1161.0,741.0
2023-08-10,1900-01-01 05:21:39,1900-01-01 19:20:40,1900-01-01 12:21:10,321.0,1160.0,741.0
2023-08-11,1900-01-01 05:22:37,1900-01-01 19:19:26,1900-01-01 12:21:01,322.0,1159.0,741.0
2023-08-12,1900-01-01 05:23:35,1900-01-01 19:18:10,1900-01-01 12:20:53,323.0,1158.0,740.0
2023-08-13,1900-01-01 05:24:34,1900-01-01 19:16:53,1900-01-01 12:20:43,324.0,1156.0,740.0
2023-08-14,1900-01-01 05:25:32,1900-01-01 19:15:35,1900-01-01 12:20:33,325.0,1155.0,740.0
2023-08-15,1900-01-01 05:26:30,1900-01-01 19:14:15,1900-01-01 12:20:23,326.0,1154.0,740.0
2023-08-16,1900-01-01 05:27:28,1900-01-01 19:12:55,1900-01-01 12:20:12,327.0,1152.0,740.0
2023-08-17,1900-01-01 05:28:27,1900-01-01 19:11:33,1900-01-01 12:20:00,328.0,1151.0,740.0
2023-08-18,1900-01-01 05:29:25,1900-01-01 19:10:10,1900-01-01 12:19:48,329.0,1150.0,739.0
2023-08-19,1900-01-01 05:30:23,1900-01-01 19:08:47,1900-01-01 12:19:35,330.0,1148.0,739.0
2023-08-20,1900-01-01 05:31:21,1900-01-01 19:07:22,1900-01-01 12:19:22,331.0,1147.0,739.0
2023-08-21,1900-01-01 05:32:19,1900-01-01 19:05:56,1900-01-01 12:19:08,332.0,1145.0,739.0
2023-08-22,1900-01-01 05:33:17,1900-01-01 19:04:30,1900-01-01 12:18:54,333.0,1144.0,738.0
2023-08-23,1900-01-01 05:34:15,1900-01-01 19:03:02,1900-01-01 12:18:39,334.0,1143.0,738.0
